repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
10,11,25.11,assimetrico,0,38057096,4391800000,2000000,4.3327
10,11,26.07,assimetrico,0,35072136,4391800000,2000000,3.9929
10,12,25.11,assimetrico,24,37465472,4391800000,2000000,4.2654
10,12,26.07,assimetrico,24,35815516,4391800000,2000000,4.0775
10,13,25.11,simetrico,24,15933280,4391800000,2000000,1.8140
10,13,26.07,simetrico,24,19166136,4391800000,2000000,2.1820
10,14,25.11,assimetrico,128,28497700,4391800000,2000000,3.2444
10,14,26.07,assimetrico,128,29489900,4391800000,2000000,3.3574
10,15,25.11,simetrico,96,15967820,4391800000,2000000,1.8179
10,15,26.07,simetrico,96,17159604,4391800000,2000000,1.9536
10,16,25.11,simetrico,48,15968700,4391800000,2000000,1.8180
10,16,26.07,simetrico,48,17202812,4391800000,2000000,1.9585
10,17,25.11,simetrico,512,15990084,4391800000,2000000,1.8204
10,17,26.07,simetrico,512,17131884,4391800000,2000000,1.9504
10,18,25.11,assimetrico,48,33480524,4391800000,2000000,3.8117
10,18,26.07,assimetrico,48,32863996,4391800000,2000000,3.7415
10,19,25.11,assimetrico,32,33728464,4391800000,2000000,3.8399
10,19,26.07,assimetrico,32,32170512,4391800000,2000000,3.6626
10,20,25.11,simetrico,0,18011532,4391800000,2000000,2.0506
10,20,26.07,simetrico,0,19127460,4391800000,2000000,2.1776
11,1,25.11,assimetrico,48,32360988,4391800000,2000000,3.6843
11,1,26.07,assimetrico,48,32947200,4391800000,2000000,3.7510
11,2,25.11,assimetrico,24,38860624,4391800000,2000000,4.4242
11,2,26.07,assimetrico,24,36650196,4391800000,2000000,4.1726
11,3,25.11,simetrico,96,15954092,4391800000,2000000,1.8164
11,3,26.07,simetrico,96,17170252,4391800000,2000000,1.9548
11,4,25.11,assimetrico,128,28436408,4391800000,2000000,3.2374
11,4,26.07,assimetrico,128,29652744,4391800000,2000000,3.3759
11,5,25.11,simetrico,32,15992988,4391800000,2000000,1.8208
11,5,26.07,simetrico,32,17117188,4391800000,2000000,1.9488
11,6,25.11,simetrico,48,16008300,4391800000,2000000,1.8225
11,6,26.07,simetrico,48,17153488,4391800000,2000000,1.9529
