repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
5,20,25.11,assimetrico,128,36644916,4391800000,2000000,4.1720
5,20,26.07,assimetrico,128,38805228,4391800000,2000000,4.4179
6,1,25.11,assimetrico,256,35385240,4391800000,2000000,4.0286
6,1,26.07,assimetrico,256,35743224,4391800000,2000000,4.0693
6,2,25.11,simetrico,32,20601240,4391800000,2000000,2.3454
6,2,26.07,simetrico,32,22180796,4391800000,2000000,2.5253
6,3,25.11,simetrico,96,20622316,4391800000,2000000,2.3478
6,3,26.07,simetrico,96,22134156,4391800000,2000000,2.5199
6,4,25.11,simetrico,512,20619720,4391800000,2000000,2.3475
6,4,26.07,simetrico,512,22179036,4391800000,2000000,2.5251
6,5,25.11,assimetrico,0,49766332,4391800000,2000000,5.6658
6,5,26.07,assimetrico,0,45468104,4391800000,2000000,5.1765
6,6,25.11,simetrico,0,23010240,4391800000,2000000,2.6197
6,6,26.07,simetrico,0,24374680,4391800000,2000000,2.7750
6,7,25.11,simetrico,128,20607664,4391800000,2000000,2.3462
6,7,26.07,simetrico,128,22163196,4391800000,2000000,2.5232
6,8,25.11,assimetrico,48,42541092,4391800000,2000000,4.8432
6,8,26.07,assimetrico,48,43303524,4391800000,2000000,4.9300
6,9,25.11,simetrico,256,20658660,4391800000,2000000,2.3520
6,9,26.07,simetrico,256,22227964,4391800000,2000000,2.5306
6,10,25.11,assimetrico,16,47095092,4391800000,2000000,5.3617
6,10,26.07,assimetrico,16,49016000,4391800000,2000000,5.5804
6,11,25.11,assimetrico,24,50377668,4391800000,2000000,5.7354
6,11,26.07,assimetrico,24,47333880,4391800000,2000000,5.3889
6,12,25.11,assimetrico,64,41033344,4391800000,2000000,4.6716
6,12,26.07,assimetrico,64,44801504,4391800000,2000000,5.1006
6,13,25.11,assimetrico,512,34835020,4391800000,2000000,3.9659
6,13,26.07,assimetrico,512,34267376,4391800000,2000000,3.9013
6,14,25.11,assimetrico,96,36585956,4391800000,2000000,4.1653
6,14,26.07,assimetrico,96,46229304,4391800000,2000000,5.2631
6,15,25.11,assimetrico,32,45058288,4391800000,2000000,5.1298
6,15,26.07,assimetrico,32,43485112,4391800000,2000000,4.9507
6,16,25.11,simetrico,48,20602516,4391800000,2000000,2.3456
6,16,26.07,simetrico,48,22276716,4391800000,2000000,2.5362
6,17,25.11,simetrico,16,26102604,4391800000,2000000,2.9717
6,17,26.07,simetrico,16,24784540,4391800000,2000000,2.8217
6,18,25.11,simetrico,64,20646912,4391800000,2000000,2.3506
6,18,26.07,simetrico,64,22170720,4391800000,2000000,2.5241
6,19,25.11,simetrico,24,20620116,4391800000,2000000,2.3476
6,19,26.07,simetrico,24,24680832,4391800000,2000000,2.8099
6,20,25.11,assimetrico,128,38282860,4391800000,2000000,4.3584
6,20,26.07,assimetrico,128,39297456,4391800000,2000000,4.4740
7,1,25.11,assimetrico,128,37690444,4391800000,2000000,4.2910
7,1,26.07,assimetrico,128,38218356,4391800000,2000000,4.3511
7,2,25.11,assimetrico,48,42275992,4391800000,2000000,4.8131
7,2,26.07,assimetrico,48,43481636,4391800000,2000000,4.9503
7,3,25.11,assimetrico,96,37999104,4391800000,2000000,4.3261
7,3,26.07,assimetrico,96,46875532,4391800000,2000000,5.3367
7,4,25.11,assimetrico,256,35253196,4391800000,2000000,4.0135
7,4,26.07,assimetrico,256,36266780,4391800000,2000000,4.1289
7,5,25.11,simetrico,512,20644580,4391800000,2000000,2.3504
7,5,26.07,simetrico,512,22157256,4391800000,2000000,2.5226
7,6,25.11,simetrico,16,26332856,4391800000,2000000,2.9980
7,6,26.07,simetrico,16,24958164,4391800000,2000000,2.8415
7,7,25.11,simetrico,64,20618444,4391800000,2000000,2.3474
7,7,26.07,simetrico,64,22157168,4391800000,2000000,2.5226
7,8,25.11,simetrico,128,20608016,4391800000,2000000,2.3462
7,8,26.07,simetrico,128,22299640,4391800000,2000000,2.5388
7,9,25.11,simetrico,24,20667284,4391800000,2000000,2.3529
7,9,26.07,simetrico,24,24737020,4391800000,2000000,2.8163
7,10,25.11,simetrico,256,20647044,4391800000,2000000,2.3506
7,10,26.07,simetrico,256,22156640,4391800000,2000000,2.5225
7,11,25.11,simetrico,96,20600756,4391800000,2000000,2.3454
7,11,26.07,simetrico,96,22211332,4391800000,2000000,2.5287
7,12,25.11,assimetrico,0,49487504,4391800000,2000000,5.6341
7,12,26.07,assimetrico,0,45260820,4391800000,2000000,5.1529
7,13,25.11,assimetrico,512,34439284,4391800000,2000000,3.9209
7,13,26.07,assimetrico,512,34678468,4391800000,2000000,3.9481
7,14,25.11,simetrico,0,23463660,4391800000,2000000,2.6713
7,14,26.07,simetrico,0,24492644,4391800000,2000000,2.7885
7,15,25.11,assimetrico,64,41543964,4391800000,2000000,4.7297
7,15,26.07,assimetrico,64,45507132,4391800000,2000000,5.1809
7,16,25.11,simetrico,32,20620732,4391800000,2000000,2.3476
7,16,26.07,simetrico,32,22143528,4391800000,2000000,2.5210
7,17,25.11,simetrico,48,20634328,4391800000,2000000,2.3492
7,17,26.07,simetrico,48,22178420,4391800000,2000000,2.5250
7,18,25.11,assimetrico,24,48812500,4391800000,2000000,5.5572
7,18,26.07,assimetrico,24,48049276,4391800000,2000000,5.4703
7,19,25.11,assimetrico,16,46782384,4391800000,2000000,5.3261
7,19,26.07,assimetrico,16,47913800,4391800000,2000000,5.4549
7,20,25.11,assimetrico,32,44268840,4391800000,2000000,5.0399
7,20,26.07,assimetrico,32,42322632,4391800000,2000000,4.8184
8,1,25.11,simetrico,24,20634284,4391800000,2000000,2.3492
8,1,26.07,simetrico,24,24792504,4391800000,2000000,2.8226
8,2,25.11,simetrico,96,20655712,4391800000,2000000,2.3516
8,2,26.07,simetrico,96,22170852,4391800000,2000000,2.5241
8,3,25.11,simetrico,512,20605244,4391800000,2000000,2.3459
8,3,26.07,simetrico,512,22150788,4391800000,2000000,2.5218
8,4,25.11,simetrico,0,23643840,4391800000,2000000,2.6918
8,4,26.07,simetrico,0,24509804,4391800000,2000000,2.7904
8,5,25.11,simetrico,64,20632304,4391800000,2000000,2.3490
8,5,26.07,simetrico,64,22120560,4391800000,2000000,2.5184
8,6,25.11,assimetrico,48,42434920,4391800000,2000000,4.8312
8,6,26.07,assimetrico,48,43336876,4391800000,2000000,4.9338
8,7,25.11,assimetrico,16,47241216,4391800000,2000000,5.3783
8,7,26.07,assimetrico,16,47911644,4391800000,2000000,5.4547
8,8,25.11,assimetrico,128,36656224,4391800000,2000000,4.1733
8,8,26.07,assimetrico,128,38284444,4391800000,2000000,4.3586
8,9,25.11,simetrico,16,26204596,4391800000,2000000,2.9834
8,9,26.07,simetrico,16,24677268,4391800000,2000000,2.8095
8,10,25.11,assimetrico,256,35136992,4391800000,2000000,4.0003
8,10,26.07,assimetrico,256,36373260,4391800000,2000000,4.1410
8,11,25.11,simetrico,256,20633668,4391800000,2000000,2.3491
8,11,26.07,simetrico,256,22164736,4391800000,2000000,2.5234
8,12,25.11,assimetrico,96,37092176,4391800000,2000000,4.2229
8,12,26.07,assimetrico,96,46265340,4391800000,2000000,5.2672
8,13,25.11,assimetrico,32,43298596,4391800000,2000000,4.9295
8,13,26.07,assimetrico,32,43026720,4391800000,2000000,4.8985
8,14,25.11,simetrico,48,20600624,4391800000,2000000,2.3454
8,14,26.07,simetrico,48,22124740,4391800000,2000000,2.5189
8,15,25.11,assimetrico,24,49625004,4391800000,2000000,5.6497
8,15,26.07,assimetrico,24,46143460,4391800000,2000000,5.2534
8,16,25.11,simetrico,128,20626540,4391800000,2000000,2.3483
8,16,26.07,simetrico,128,22113036,4391800000,2000000,2.5175
8,17,25.11,assimetrico,64,41556812,4391800000,2000000,4.7312
8,17,26.07,assimetrico,64,45306360,4391800000,2000000,5.1581
8,18,25.11,assimetrico,512,34336500,4391800000,2000000,3.9092
8,18,26.07,assimetrico,512,35309912,4391800000,2000000,4.0200
8,19,25.11,simetrico,32,20774952,4391800000,2000000,2.3652
8,19,26.07,simetrico,32,22179124,4391800000,2000000,2.5251
8,20,25.11,assimetrico,0,49164104,4391800000,2000000,5.5973
8,20,26.07,assimetrico,0,47280816,4391800000,2000000,5.3829
9,1,25.11,simetrico,16,26025164,4391800000,2000000,2.9629
9,1,26.07,simetrico,16,24727956,4391800000,2000000,2.8152
9,2,25.11,assimetrico,96,37107884,4391800000,2000000,4.2247
9,2,26.07,assimetrico,96,46473284,4391800000,2000000,5.2909
9,3,25.11,simetrico,48,20723912,4391800000,2000000,2.3594
9,3,26.07,simetrico,48,22145024,4391800000,2000000,2.5212
9,4,25.11,assimetrico,128,36636512,4391800000,2000000,4.1710
9,4,26.07,assimetrico,128,39462324,4391800000,2000000,4.4927
9,5,25.11,assimetrico,0,49998564,4391800000,2000000,5.6923
9,5,26.07,assimetrico,0,47806660,4391800000,2000000,5.4427
9,6,25.11,assimetrico,32,43009692,4391800000,2000000,4.8966
9,6,26.07,assimetrico,32,44034848,4391800000,2000000,5.0133
9,7,25.11,assimetrico,24,48212516,4391800000,2000000,5.4889
9,7,26.07,assimetrico,24,47289000,4391800000,2000000,5.3838
9,8,25.11,simetrico,0,23028896,4391800000,2000000,2.6218
9,8,26.07,simetrico,0,24418240,4391800000,2000000,2.7800
9,9,25.11,assimetrico,64,41640588,4391800000,2000000,4.7407
9,9,26.07,assimetrico,64,46250644,4391800000,2000000,5.2656
9,10,25.11,simetrico,32,20618972,4391800000,2000000,2.3474
9,10,26.07,simetrico,32,22150524,4391800000,2000000,2.5218
9,11,25.11,assimetrico,16,48537148,4391800000,2000000,5.5259
9,11,26.07,assimetrico,16,46287648,4391800000,2000000,5.2698
9,12,25.11,simetrico,96,20654656,4391800000,2000000,2.3515
9,12,26.07,simetrico,96,22142648,4391800000,2000000,2.5209
9,13,25.11,simetrico,256,20782740,4391800000,2000000,2.3661
9,13,26.07,simetrico,256,22206844,4391800000,2000000,2.5282
9,14,25.11,simetrico,24,20624912,4391800000,2000000,2.3481
9,14,26.07,simetrico,24,24719376,4391800000,2000000,2.8143
9,15,25.11,assimetrico,48,42730248,4391800000,2000000,4.8648
9,15,26.07,assimetrico,48,42844296,4391800000,2000000,4.8778
9,16,25.11,assimetrico,512,34375176,4391800000,2000000,3.9136
9,16,26.07,assimetrico,512,34791944,4391800000,2000000,3.9610
9,17,25.11,simetrico,64,20639080,4391800000,2000000,2.3497
9,17,26.07,simetrico,64,22184448,4391800000,2000000,2.5257
9,18,25.11,simetrico,128,20579548,4391800000,2000000,2.3430
9,18,26.07,simetrico,128,22184448,4391800000,2000000,2.5257
9,19,25.11,assimetrico,256,35055372,4391800000,2000000,3.9910
9,19,26.07,assimetrico,256,35484020,4391800000,2000000,4.0398
9,20,25.11,simetrico,512,20599480,4391800000,2000000,2.3452
9,20,26.07,simetrico,512,22228712,4391800000,2000000,2.5307
10,1,25.11,simetrico,256,20566568,4391800000,2000000,2.3415
10,1,26.07,simetrico,256,22194172,4391800000,2000000,2.5268
10,2,25.11,assimetrico,0,51063188,4391800000,2000000,5.8135
10,2,26.07,assimetrico,0,46777368,4391800000,2000000,5.3255
10,3,25.11,assimetrico,128,37686616,4391800000,2000000,4.2906
10,3,26.07,assimetrico,128,38320480,4391800000,2000000,4.3627
10,4,25.11,simetrico,32,20642248,4391800000,2000000,2.3501
