repeticao,ordem,versao,topologia,cache,ciclos,tsc_hz,pacotes,ns_por_pacote
7,2,25.11,assimetrico,24,49082132,4391700000,2000000,5.5881
7,2,26.07,assimetrico,24,48180000,4391700000,2000000,5.4853
7,3,25.11,simetrico,512,20604408,4391700000,2000000,2.3458
7,3,26.07,simetrico,512,22162624,4391700000,2000000,2.5232
7,4,25.11,simetrico,64,20631380,4391700000,2000000,2.3489
7,4,26.07,simetrico,64,22221232,4391700000,2000000,2.5299
7,5,25.11,simetrico,48,20666096,4391700000,2000000,2.3529
7,5,26.07,simetrico,48,22297308,4391700000,2000000,2.5386
7,6,25.11,assimetrico,0,50793776,4391700000,2000000,5.7829
7,6,26.07,assimetrico,0,45980660,4391700000,2000000,5.2350
7,7,25.11,assimetrico,16,47476704,4391700000,2000000,5.4053
7,7,26.07,assimetrico,16,46447852,4391700000,2000000,5.2881
7,8,25.11,assimetrico,96,35888072,4391700000,2000000,4.0859
7,8,26.07,assimetrico,96,45836164,4391700000,2000000,5.2185
7,9,25.11,assimetrico,64,41633548,4391700000,2000000,4.7400
7,9,26.07,assimetrico,64,44921140,4391700000,2000000,5.1143
7,10,25.11,simetrico,128,20564148,4391700000,2000000,2.3413
7,10,26.07,simetrico,128,22200948,4391700000,2000000,2.5276
7,11,25.11,simetrico,32,20616816,4391700000,2000000,2.3472
7,11,26.07,simetrico,32,22208340,4391700000,2000000,2.5284
7,12,25.11,simetrico,96,20733108,4391700000,2000000,2.3605
7,12,26.07,simetrico,96,22169268,4391700000,2000000,2.5240
7,13,25.11,assimetrico,48,42972776,4391700000,2000000,4.8925
7,13,26.07,assimetrico,48,44255068,4391700000,2000000,5.0385
7,14,25.11,simetrico,0,22941204,4391700000,2000000,2.6119
7,14,26.07,simetrico,0,25588244,4391700000,2000000,2.9133
7,15,25.11,assimetrico,512,34033604,4391700000,2000000,3.8748
7,15,26.07,assimetrico,512,34218976,4391700000,2000000,3.8959
7,16,25.11,assimetrico,128,37240808,4391700000,2000000,4.2399
7,16,26.07,assimetrico,128,40216396,4391700000,2000000,4.5787
7,17,25.11,simetrico,16,26026748,4391700000,2000000,2.9632
7,17,26.07,simetrico,16,24627372,4391700000,2000000,2.8039
7,18,25.11,assimetrico,256,35007940,4391700000,2000000,3.9857
7,18,26.07,assimetrico,256,36545520,4391700000,2000000,4.1607
7,19,25.11,assimetrico,32,42770552,4391700000,2000000,4.8695
7,19,26.07,assimetrico,32,43023068,4391700000,2000000,4.8982
7,20,25.11,simetrico,256,20606124,4391700000,2000000,2.3460
7,20,26.07,simetrico,256,22207812,4391700000,2000000,2.5284
8,1,25.11,assimetrico,256,35139852,4391700000,2000000,4.0007
8,1,26.07,assimetrico,256,36319492,4391700000,2000000,4.1350
8,2,25.11,simetrico,24,20684488,4391700000,2000000,2.3550
